Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Family structure,M6J,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,,,,3830.0
Family structure,M6J,      1 son or daughter,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      1 son or daughter,,,1510.0
Family structure,M6J,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,1475.0
Family structure,M6J,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of now-married couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,845.0
Family structure,M6J,  Total families of common-law couples,Total husband-wife families (iv),  Total families of common-law couples,,,,,385.0
Family structure,M6J,    Total without sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total without sons and daughters at home,,,,285.0
Family structure,M6J,    Total with sons and daughters at home,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,,,,105.0
Family structure,M6J,      1 son or daughter,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      1 son or daughter,,,70.0
Family structure,M6J,      2 sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      2 sons and/or daughters,,,35.0
Family structure,M6J,      3 or more sons and/or daughters,Total husband-wife families (iv),  Total families of common-law couples,    Total with sons and daughters at home,      3 or more sons and/or daughters,,,10.0
Family structure,M6J,Total lone-parent families,Total lone-parent families,,,,,,1070.0
Family structure,M6J,  Male parent,Total lone-parent families,  Male parent,,,,,170.0
Family structure,M6J,    1 son or daughter,Total lone-parent families,  Male parent,    1 son or daughter,,,,80.0
Family structure,M6J,    2 sons and/or daughters,Total lone-parent families,  Male parent,    2 sons and/or daughters,,,,75.0
Family structure,M6J,    3 or more sons and/or daughters,Total lone-parent families,  Male parent,    3 or more sons and/or daughters,,,,20.0
Family structure,M6J,  Female parent,Total lone-parent families,  Female parent,,,,,900.0
Family structure,M6J,    1 son or daughter,Total lone-parent families,  Female parent,    1 son or daughter,,,,595.0
Family structure,M6J,    2 sons and/or daughters,Total lone-parent families,  Female parent,    2 sons and/or daughters,,,,225.0
Family structure,M6J,    3 or more sons and/or daughters,Total lone-parent families,  Female parent,    3 or more sons and/or daughters,,,,80.0
Family structure,M6J,Total number never-married sons/daughters,Total number never-married sons/daughters,,,,,,9030.0
Family structure,M6J,  Under 6 years of age,Total number never-married sons/daughters,  Under 6 years of age,,,,,2050.0
Family structure,M6J,  6-14 years,Total number never-married sons/daughters,  6-14 years,,,,,2575.0
Family structure,M6J,  15-17 years,Total number never-married sons/daughters,  15-17 years,,,,,1010.0
Family structure,M6J,  18-24 years,Total number never-married sons/daughters,  18-24 years,,,,,1950.0
Family structure,M6J,  25 years and over,Total number never-married sons/daughters,  25 years and over,,,,,1440.0
Family structure,M6J,Average number of sons/daughters at home per family (v),Average number of sons/daughters at home per family (v),,,,,,1.2
Family structure,M6J,Total number of persons in private households,Total number of persons in private households,,,,,,28920.0
Family structure,M6J,  Number of non-family persons,Total number of persons in private households,  Number of non-family persons,,,,,6405.0
Family structure,M6J,    Living with relatives,Total number of persons in private households,  Number of non-family persons,    Living with relatives,,,,2030.0
Family structure,M6J,    Living with non-relatives only,Total number of persons in private households,  Number of non-family persons,    Living with non-relatives only,,,,2740.0
Family structure,M6J,    Living alone,Total number of persons in private households,  Number of non-family persons,    Living alone,,,,1640.0
Family structure,M6J,  Number of family persons,Total number of persons in private households,  Number of family persons,,,,,22515.0
Family structure,M6J,Average number of persons per census family,Average number of persons per census family,,,,,,3.1
Family structure,M6J,Total number of persons 65 years and over,Total number of persons 65 years and over,,,,,,3175.0
Family structure,M6J,  Number of non-family persons 65 and over,Total number of persons 65 years and over,  Number of non-family persons 65 and over,,,,,1195.0
Family structure,M6J,    Living with relatives,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with relatives,,,,600.0
Family structure,M6J,    Living with non-relatives only,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living with non-relatives only,,,,210.0
Family structure,M6J,    Living alone,Total number of persons 65 years and over,  Number of non-family persons 65 and over,    Living alone,,,,385.0
Family structure,M6J,  Number of family persons 65 and over,Total number of persons 65 years and over,  Number of family persons 65 and over,,,,,1985.0
Family structure,M6J,Total number of economic families,Total number of economic families,,,,,,7010.0
Family structure,M6J,"   Size of economic family, 2 persons",Total number of economic families,"   Size of economic family, 2 persons",,,,,2320.0
Family structure,M6J,"   Size of economic family, 3 persons",Total number of economic families,"   Size of economic family, 3 persons",,,,,1655.0
Family structure,M6J,"   Size of economic family, 4 persons",Total number of economic families,"   Size of economic family, 4 persons",,,,,1425.0
Family structure,M6J,"   Size of economic family, 5 or more persons",Total number of economic families,"   Size of economic family, 5 or more persons",,,,,1605.0
Family structure,M6J,Total number of persons in economic families,Total number of persons in economic families,,,,,,24545.0
Family structure,M6J,Average number of persons per economic family,Average number of persons per economic family,,,,,,3.5
Family structure,M6J,Total number of unattached individuals,Total number of unattached individuals,,,,,,4375.0
Family structure,M6K,Total number of private households,Total number of private households,,,,,,13450.0
Family structure,M6K,"  Size of household, 1 person",Total number of private households,"  Size of household, 1 person",,,,,5170.0
Family structure,M6K,"  Size of household, 2 persons",Total number of private households,"  Size of household, 2 persons",,,,,3770.0
