Category,Country_Province_FSA,Profile of FSA,characteristic_level_1,characteristic_level_2,characteristic_level_3,characteristic_level_4,characteristic_level_5,characteristic_level_6,counts
Age and gender,M9N,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,700.0
Age and gender,M9N,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,350.0
Age and gender,M9N,"   Female, total",Total population (i),"   Female, total",,,,,10435.0
Age and gender,M9N,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,750.0
Age and gender,M9N,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,415.0
Age and gender,M9N,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,405.0
Age and gender,M9N,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,420.0
Age and gender,M9N,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,850.0
Age and gender,M9N,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1200.0
Age and gender,M9N,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1065.0
Age and gender,M9N,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,760.0
Age and gender,M9N,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,695.0
Age and gender,M9N,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,535.0
Age and gender,M9N,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,450.0
Age and gender,M9N,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,540.0
Age and gender,M9N,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,560.0
Age and gender,M9N,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1045.0
Age and gender,M9N,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,745.0
Age and gender,M9P,Total population (i),Total population (i),,,,,,19380.0
Age and gender,M9P,"  Male, Total",Total population (i),"  Male, Total",,,,,9240.0
Age and gender,M9P,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,525.0
Age and gender,M9P,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,455.0
Age and gender,M9P,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,460.0
Age and gender,M9P,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,570.0
Age and gender,M9P,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,745.0
Age and gender,M9P,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,900.0
Age and gender,M9P,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,615.0
Age and gender,M9P,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,570.0
Age and gender,M9P,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,520.0
Age and gender,M9P,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,455.0
Age and gender,M9P,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,460.0
Age and gender,M9P,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,690.0
Age and gender,M9P,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,705.0
Age and gender,M9P,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1025.0
Age and gender,M9P,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,555.0
Age and gender,M9P,"   Female, total",Total population (i),"   Female, total",,,,,10135.0
Age and gender,M9P,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,495.0
Age and gender,M9P,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,455.0
Age and gender,M9P,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,380.0
Age and gender,M9P,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,530.0
Age and gender,M9P,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,685.0
Age and gender,M9P,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,735.0
Age and gender,M9P,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,855.0
Age and gender,M9P,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,660.0
Age and gender,M9P,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,670.0
Age and gender,M9P,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,525.0
Age and gender,M9P,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,620.0
Age and gender,M9P,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,805.0
Age and gender,M9P,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,705.0
Age and gender,M9P,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1305.0
Age and gender,M9P,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,725.0
Age and gender,M9R,Total population (i),Total population (i),,,,,,32390.0
Age and gender,M9R,"  Male, Total",Total population (i),"  Male, Total",,,,,15865.0
Age and gender,M9R,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,1030.0
Age and gender,M9R,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,880.0
Age and gender,M9R,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,855.0
Age and gender,M9R,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,1025.0
Age and gender,M9R,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1290.0
Age and gender,M9R,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1660.0
Age and gender,M9R,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1425.0
Age and gender,M9R,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1135.0
Age and gender,M9R,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,1010.0
Age and gender,M9R,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,805.0
Age and gender,M9R,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,835.0
Age and gender,M9R,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,980.0
Age and gender,M9R,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,1090.0
Age and gender,M9R,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1285.0
Age and gender,M9R,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,555.0
Age and gender,M9R,"   Female, total",Total population (i),"   Female, total",,,,,16530.0
Age and gender,M9R,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,1015.0
Age and gender,M9R,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,860.0
Age and gender,M9R,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,720.0
Age and gender,M9R,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,905.0
Age and gender,M9R,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,1435.0
Age and gender,M9R,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,1550.0
Age and gender,M9R,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,1320.0
Age and gender,M9R,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1140.0
Age and gender,M9R,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1195.0
Age and gender,M9R,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,860.0
Age and gender,M9R,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,950.0
Age and gender,M9R,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,1175.0
Age and gender,M9R,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,970.0
Age and gender,M9R,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1525.0
Age and gender,M9R,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,915.0
Age and gender,M9V,Total population (i),Total population (i),,,,,,50440.0
Age and gender,M9V,"  Male, Total",Total population (i),"  Male, Total",,,,,25280.0
Age and gender,M9V,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,2240.0
Age and gender,M9V,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,1845.0
Age and gender,M9V,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,1580.0
Age and gender,M9V,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,1910.0
Age and gender,M9V,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,2625.0
Age and gender,M9V,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,2865.0
Age and gender,M9V,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,2495.0
Age and gender,M9V,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1880.0
Age and gender,M9V,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,1715.0
Age and gender,M9V,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,1385.0
Age and gender,M9V,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,1105.0
Age and gender,M9V,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,1215.0
Age and gender,M9V,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,1085.0
Age and gender,M9V,    Male 65-74 years,Total population (i),"  Male, Total",    Male 65-74 years,,,,1045.0
Age and gender,M9V,    Male 75 years and over,Total population (i),"  Male, Total",    Male 75 years and over,,,,285.0
Age and gender,M9V,"   Female, total",Total population (i),"   Female, total",,,,,25160.0
Age and gender,M9V,    Female 0-4 years,Total population (i),"   Female, total",    Female 0-4 years,,,,1830.0
Age and gender,M9V,    Female 5-9 years,Total population (i),"   Female, total",    Female 5-9 years,,,,1760.0
Age and gender,M9V,    Female 10-14 years,Total population (i),"   Female, total",    Female 10-14 years,,,,1760.0
Age and gender,M9V,    Female 15-19 years,Total population (i),"   Female, total",    Female 15-19 years,,,,1830.0
Age and gender,M9V,    Female 20-24 years,Total population (i),"   Female, total",    Female 20-24 years,,,,2540.0
Age and gender,M9V,    Female 25-29 years,Total population (i),"   Female, total",    Female 25-29 years,,,,2605.0
Age and gender,M9V,    Female 30-34 years,Total population (i),"   Female, total",    Female 30-34 years,,,,2315.0
Age and gender,M9V,    Female 35-39 years,Total population (i),"   Female, total",    Female 35-39 years,,,,1860.0
Age and gender,M9V,    Female 40-44 years,Total population (i),"   Female, total",    Female 40-44 years,,,,1765.0
Age and gender,M9V,    Female 45-49 years,Total population (i),"   Female, total",    Female 45-49 years,,,,1480.0
Age and gender,M9V,    Female 50-54 years,Total population (i),"   Female, total",    Female 50-54 years,,,,1445.0
Age and gender,M9V,    Female 55-59 years,Total population (i),"   Female, total",    Female 55-59 years,,,,1235.0
Age and gender,M9V,    Female 60-64 years,Total population (i),"   Female, total",    Female 60-64 years,,,,945.0
Age and gender,M9V,    Female 65-74 years,Total population (i),"   Female, total",    Female 65-74 years,,,,1180.0
Age and gender,M9V,    Female 75 years and over,Total population (i),"   Female, total",    Female 75 years and over,,,,605.0
Age and gender,M9W,Total population (i),Total population (i),,,,,,32240.0
Age and gender,M9W,"  Male, Total",Total population (i),"  Male, Total",,,,,16020.0
Age and gender,M9W,    Male 0-4 years,Total population (i),"  Male, Total",    Male 0-4 years,,,,1110.0
Age and gender,M9W,    Male 5-9 years,Total population (i),"  Male, Total",    Male 5-9 years,,,,1125.0
Age and gender,M9W,    Male 10-14 years,Total population (i),"  Male, Total",    Male 10-14 years,,,,950.0
Age and gender,M9W,    Male 15-19 years,Total population (i),"  Male, Total",    Male 15-19 years,,,,1105.0
Age and gender,M9W,    Male 20-24 years,Total population (i),"  Male, Total",    Male 20-24 years,,,,1535.0
Age and gender,M9W,    Male 25-29 years,Total population (i),"  Male, Total",    Male 25-29 years,,,,1800.0
Age and gender,M9W,    Male 30-34 years,Total population (i),"  Male, Total",    Male 30-34 years,,,,1550.0
Age and gender,M9W,    Male 35-39 years,Total population (i),"  Male, Total",    Male 35-39 years,,,,1080.0
Age and gender,M9W,    Male 40-44 years,Total population (i),"  Male, Total",    Male 40-44 years,,,,935.0
Age and gender,M9W,    Male 45-49 years,Total population (i),"  Male, Total",    Male 45-49 years,,,,875.0
Age and gender,M9W,    Male 50-54 years,Total population (i),"  Male, Total",    Male 50-54 years,,,,900.0
Age and gender,M9W,    Male 55-59 years,Total population (i),"  Male, Total",    Male 55-59 years,,,,870.0
Age and gender,M9W,    Male 60-64 years,Total population (i),"  Male, Total",    Male 60-64 years,,,,845.0
